"Index","ACP","BZW","CCC","CDR","EUR","GTC","ING","KGH","LPP","MBK","MIL","OPL","PEO","PKN","PKO"
2005-05-02,-4.31752635060816,-2.70434477786514,-0.400948231685172,0,-1.25755254181421,-0.456384984669311,-1.05699242123465,-0.322722885348004,1.17103916342547,0,0.777444017601059,0,0,1.31227897284107,0.77616963784064
2005-05-04,-0.462030083771436,0.542400829547063,-2.22508372036549,0,0.638150052698416,0.900394181254605,1.05699242123465,2.28537108216504,-2.23655778857053,0.823785116169251,0,-1.34627742034166,2.2770397607526,-3.51860079530177,1.55206561919967
2005-05-05,0.91465167705187,-0.219223514215638,6.24298200690898,0,0.619402489115795,0.90257022971012,-0.82278291911555,1.33145095782994,-3.38837839641943,0.404439515529997,0.379453761459536,1.65754532673636,-0.374877412924501,-1.12455100335125,1.90249923583004
2005-05-06,-0.452621593280433,0.219223514215638,2.10040702032965,0,0.929252314918849,-0.90257022971012,0.58755096025358,1.25799631225538,-7.27913787374694,0,0,0.546465364928528,-0.385114436989031,-0.683733882592952,-0.379922170086644
2005-05-09,-2.70697681204339,0.553897853415375,-2.10040702032965,0,0,-0.900394181254605,-0.706069492645378,-1.92150585547188,-2.00684804517497,-0.820446454630641,-0.379453761459536,1.63084988079363,1.13471592971122,-2.06204883180914,0.379922170086644
2005-05-10,-1.36241889395436,0.207462976010753,1.41957533025172,0,-2.18680485673306,0.456384984669311,0.233939016061591,-0.667941414613438,0,-0.407778177068607,-1.16607009913644,-0.839188242216826,-1.88274020018016,-2.59654192047103,-1.90249923583004
2005-05-11,2.74360476120346,-0.207462976010753,-3.25189036849318,0,-0.313140982814841,-3.21794327233955,0,0.667941414613438,4.62002316018468,-0.40944781824086,1.54552386059598,0.528901006429461,-5.50092006403933,1.43033068624598,0.764186306032677
2005-05-12,1.3257909447943,0,0.383398445659733,0,1.26147185360892,-0.468124023754202,-0.945029321425217,-1.6396167685107,-2.61317511500971,1.23323293441011,-1.15689777906059,-0.528901006429461,1.60186643915274,0.706087723053361,2.30357430132124
2005-05-13,1.29399886402615,-0.553897853415375,3.54932361291138,0,0,1.85843561991357,-0.119506452632434,-3.70266794244589,-0.933651330359897,-2.49098448422824,0.387121624050901,0,-1.60186643915274,-1.88907272334902,-0.375512503159348
2005-05-16,2.16491147203093,-0.219223514215638,1.39027357636183,0,0.309221671020132,-2.80130961119314,-0.239442214305763,-1.72016788287142,1.59374950877069,0.836571625155447,-1.16588998368515,0.528901006429461,0,0.222690432082873,0
2005-05-17,-1.71090571976196,0.335173958397128,-1.39027357636183,0,0.315596592223311,1.41099801503377,-0.237013146669174,-1.77105123354657,0.128804235396984,0.830627742903545,0,0.310287235787365,2.78240606807554,0.709892004893753,0.749620183558886
2005-05-18,0,-0.658351273728552,-2.10040702032965,0,-1.57314913403752,3.66195246892485,-0.123228604626524,1.05405543428936,1.17698307655258,1.64083942281641,1.55621237723531,2.35113553264821,3.08879555371933,3.02795113021124,1.10280755320238
2005-05-19,3.44167099185246,0.439382081182327,-0.377872939634161,0,0,0,0.719190418233895,2.08542220094077,0.582601814575234,1.61434994772902,0,-1.58243971971794,0.377742712713403,1.58008400988967,-1.10280755320238
2005-05-20,2.45655278712906,0.656916601780111,0,0,-0.313140982814841,1.35081873901237,0,-1.36842640168355,-0.582601814575234,-1.21319486742149,2.66756578655926,0.82473296629253,0,0.910786701460209,0.367076509879682
2005-05-23,0.419372909009841,1.39493848018892,-1.76759942516767,0,-1.59955236655522,0.446248205041,-0.963089306096121,0,3.82234316870003,2.00113014407748,2.22351893701405,-1.07007332856166,-1.13881136903071,0.208791904754246,0
2005-05-24,-2.05953815373028,-0.637767272993273,-0.386083532330694,0,-0.964496735918186,-0.446248205041,-0.238451087161762,0,2.22462923573028,-1.19392906777076,0.734757163039446,-0.523355450661134,-0.378236541808352,-1.5652172343692,-0.367076509879682
2005-05-25,1.26666306184537,-0.65194521387566,0.386083532330694,0,0,0.446248205041,0.842591726319686,1.03564739241611,0.244770927726012,0.405993791114767,0,0.523355450661134,0,0.234493515898615,0
2005-05-27,1.62638129535009,0,1.07848988663486,0,0.649104990049909,0,-0.842591726319686,1.70259495899265,-1.04303604838947,0.787935276655993,2.88620322398749,0,5.23745173623471,1.99930309525054,0
2005-05-30,0.780133978284336,-0.105225993319991,3.16738949849662,1.15202583991882,0,-3.60603611870625,0.238451087161762,-0.318281549772914,-3.31782295880236,0,0,0.530812093945832,-0.729173707926467,2.63594860404881,-0.749620183558886
2005-05-31,-0.412646176215326,0,1.09337383754644,-3.79516774499764,1.9149441124235,8.7631900609102,0,0.318281549772914,1.89145884373554,-0.787935276655993,-0.362741685481938,-0.285471731676701,0.729173707926467,-0.450962131897503,0
2005-06-01,-0.790094501804672,1.07442310241712,0,1.18269974378933,3.11347810480752,-6.50191748358417,-0.35637741200234,-0.318281549772914,0,-2.02696473884618,-1.06994757659423,-0.543739253419817,-1.09576415678649,-1.51806619294397,-0.376927916282366
2005-06-02,0.422606699735661,0,0.296899738815393,0.879413849610433,0.31077248298097,0,0.117926324840578,4.95583772582986,0,2.43131688311511,1.43268926207617,2.12617897313776,0,-0.228316958433039,0.752440419441713
2005-06-03,-1.62638129535009,-1.07442310241712,1.38791814507355,-2.06211359339976,2.41327721478766,1.34476354138022,2.1465697146831,1.60815992183418,0,0,0,-0.757706753425413,2.54553686893093,1.11435664584989,0
2005-06-06,-2.51468591656008,-0.333706835737502,-0.653706652412467,0.593098335059183,-0.891504825547762,0,-1.42691469145264,1.28842677738774,0,0.784768119800106,-0.362741685481938,1.56843634265424,4.91595894436898,2.77565288754431,0.374107680399538
2005-06-07,2.09879985607313,0.974872902783819,-1.38855842057404,0,-1.21915669609425,0,0.481885370027424,1.87040715695144,-0.500996616021432,1.57006913898279,2.11462378258874,0.744859796889008,0.689591308478565,-1.491073247993,0.367076509879682
2005-06-08,0.415886060486947,2.03689207187141,-0.735926648448881,0.589601408730145,1.81084295169471,0.876535761700881,1.18137319344198,-1.57612701079048,0.500996616021432,0,-1.39904179989322,-0.231140173789957,0,-1.08079580013061,0.735731043322696
2005-06-09,0.792875091884904,1.36802183687452,-1.04468897446877,-2.38261085813327,-0.297177038915764,-0.432270087531794,2.21206638467177,1.57612701079048,-0.500996616021432,1.16622117589475,0.706232738249246,-0.513719623099052,1.35279280115919,-0.203783839420701,0.368633125221685
2005-06-10,0,1.75185358590486,2.13806281201521,0,0.59699560886306,-0.444265674169086,0.109617503620463,0.315870485093583,-4.10396376251825,-0.772851744792291,-0.358913391613214,-0.289506433244835,-1.70210643819626,3.40908232837593,-0.368633125221685
2005-06-13,0,0.519897734699182,-3.19378085787609,-3.67910530259925,0,0,0,0.305893175993432,-1.18326828052071,0.382516676702149,0,-0.230206008058342,-0.340277671441491,1.26284026520924,2.17526219128343
2005-06-14,-1.64010617774379,1.00763306415477,0,-0.942922378684141,-1.20114116155317,0.876535761700881,-1.0345969148041,-1.55715621437746,-2.1423890747819,0.760671571343163,0,-1.35297005689154,-1.03474685254241,-0.215960052330288,-1.44490463926013
2005-06-15,1.64010617774379,0,0.751489031168484,-1.26906073966542,-0.296296513065708,0.430409552896105,2.06716022630644,2.17507785097331,-3.93261424865941,0.387382886210297,-0.347319346636032,2.10169656592734,2.3979617315482,1.46305133992821,0.365955495746428
2005-06-16,0,1.99976144452521,1.70900068275541,0.636543500274889,-0.915839540168784,-0.430409552896105,2.36028270449045,3.00761326031727,-1.34763141154339,0.761157327011208,0.347319346636032,-0.518520500977449,-3.44701956690603,-0.429626625863699,0.364621143150679
2005-06-17,2.43385909419556,-0.988910957804645,-1.70900068275541,0,0,-0.876535761700881,0,2.34599800241035,2.67417903902238,0.75540746022833,1.39844584500493,-0.230206008058342,3.11021081816065,1.45068989708323,0.714328000363018
2005-06-20,2.73562427976284,0.988910957804645,1.04785544186194,0.632517239390529,0.600732035550799,-1.79706694405337,-0.220408821878637,1.43669767975378,6.06581219681193,0.38009095533198,0,0,-0.33681482178185,0.610227010274533,-0.714328000363018
2005-06-21,1.53296262769755,-0.988910957804645,0,-3.20667454254078,-0.600732035550799,0.452303402673149,0.554280369010707,-2.90292461181121,1.2958186141601,1.47938323646679,0.689860978451673,-0.291017147925654,0,0.58619802890254,-0.364621143150679
2005-06-22,3.40067517136506,1.49083517667146,0,-1.97252953666798,0,2.2212993030811,-2.57723019615201,0.880611000006892,-1.75694119574423,-0.374498877282914,0.693460879053609,3.60138484517023,1.35279280115919,1.00129790529775,1.0789491435137
2005-06-23,-1.14132674152945,-1.49083517667146,1.03698919574811,1.31933336152712,0.302615693145647,-1.77103247604413,-0.116924055470502,-0.880611000006892,1.69225338567012,-1.10488435918388,1.35623331648818,0.502832170528889,-1.01597797937734,0.203581597174196,-0.356526170922455
2005-06-24,-1.10457219845652,0.988910957804645,-0.375843954854638,0,-0.302615693145647,1.77103247604413,-0.569459695157448,0,-2.02036077177929,0,-0.337337821956296,-2.2664811544987,-1.02640613026042,-1.60209948851522,-2.55446706368367
2005-06-27,-0.770463268209998,1.47756709638491,-0.360082693594244,2.59080997801622,0,0.430409552896105,-0.114856728873125,-0.602930336400664,0.789229967693306,-1.89665574257152,0,-1.31651270521642,-1.03474685254241,0.397219986043273,-1.11669669343857
2005-06-28,1.87503546666652,1.45350088583074,-2.10040702032965,-3.24830087391139,0,0.438509771841833,0,0.602930336400664,0,3.0015401017554,1.35070815782252,2.79215268803537,-0.344997024911819,0,1.85242773676126
2005-06-29,-0.370966172919118,-0.477028752528685,0.367711848399521,3.24830087391139,-0.31077248298097,-0.868919324737938,-0.112112469161829,-1.47061473896954,-1.98335962860989,-1.48497531451586,-0.338010136317701,0.790841171679757,-0.347351219933412,0.418426568110908,0
2005-06-30,-0.341265494235499,-0.493485464426691,0.383777182768963,-5.24711608785735,0.31077248298097,-0.876535761700881,0,1.47061473896954,0,2.23257580609806,-0.675360199548525,3.68551628977669,0.347351219933412,0.786452934361037,0.368633125221685
2005-07-01,1.85355840868406,2.87622439915545,-0.383777182768963,-3.77337585481927,1.8162816059246,1.30694531459699,0,0.590780433128613,-1.34084491741469,-1.48283199329473,1.01337033586623,1.91319969291759,1.37974387745423,1.37396653171851,0.361724426801624
2005-07-04,1.08620868314215,-0.953370404619935,0,-2.12247597615005,0.59699560886306,1.3098024125342,0.226969198034954,-0.857344071773225,0.940628296963375,0.73523150171253,0,1.40875744974998,-0.692083867481852,2.51642510354126,1.08837846833767
2005-07-05,-2.93976709182622,0.953370404619935,0.383777182768963,0.711309890126022,-2.41327721478766,1.71044584387072,0.68638375062795,0.592352678515295,-3.81996284288402,-3.0015401017554,0.332819529556083,-1.88618229889728,-0.68766000997238,-1.72460064298861,-0.722422972591241
2005-07-06,1.85355840868406,-2.38273893472876,0,4.16822418008782,1.21213605323449,0,-1.03135045850471,2.150802637789,3.55123987790815,-0.757719389463318,-0.332819529556083,0.952581179612189,-0.704060810446006,1.92002394124646,0
2005-07-07,-0.753287697142202,3.31470516243924,0.668086299083237,-0.682171040604662,0.309636336005403,0,-1.26932471907248,-2.47659167765968,1.86306924634376,-1.5611441151278,-1.01337033586623,-2.38835602338248,-2.10794136862091,-0.954187226055092,-0.727679922548052
2005-07-08,0.753287697142202,-0.931966227710479,-1.41957533025172,0,-1.52177238923989,1.68168091309426,-0.819964767473191,1.54235940623337,0.655141747364407,-0.38703026553133,2.99387221440103,1.91319969291759,1.76046777911463,2.07826583493214,0.361724426801624
2005-07-11,3.59535429281022,1.40582160515859,0,-5.63534401215722,-0.31077248298097,0.825627465750456,-0.468633423207043,-0.627705852706217,1.23866280774108,-1.18930092163145,-0.655818721959633,0.948065598398129,-0.349857313332969,-1.69937630386952,0
2005-07-12,-0.324244941410567,-2.35919200977852,-2.91913581356114,5.63534401215722,0.911504518531769,3.2542849389674,0.940934343702216,4.8336237697725,-2.15676686262478,0.79127158643848,0.328446982761454,2.32176318627775,2.43969607574215,1.32449077784362,0
2005-07-13,-0.734905221881332,2.35919200977852,2.23263426159312,0,0,0,0.697029521999459,0.614292264721472,2.99113760706362,0,0.661620588052547,1.38309402599783,-1.03830436245689,1.13702461879579,2.20851694583288
2005-07-14,2.82105327544637,0.463020801110314,-0.380480926198956,-0.686856595686192,1.81254517923686,-0.808307882165371,-0.119229385262143,0.546449447207875,-1.68021682256709,0.398029335192973,-0.334248848854368,-1.8352721286051,0,0.735245447206312,0.703885087127754
2005-07-15,1.42400201386517,-1.4005276676559,0,-1.38803045777294,-0.891504825547762,0,-1.27972228326754,-0.256780754156827,0.907672612512478,-0.398029335192973,3.23538601391207,0.45217810260727,-0.704060810446006,-2.04705970453589,0
2005-07-18,3.69925506842335,3.68521005382387,0,2.75705809406379,-0.921040353689095,-1.21551021011732,1.04958599350824,0.256780754156827,-1.10240016703944,-3.19355681082349,4.64831798304868,-1.8610713349259,-0.697330902839255,-0.769826742575219,-1.82402356462297
2005-07-19,0.340061758163435,0.904929460058757,2.8663269511974,3.01513297470144,-0.600732035550799,1.21551021011732,-1.04958599350824,1.17910862568391,1.42563039718295,1.20835615661425,1.20463533145293,1.8610713349259,0.697330902839255,1.14059177961852,-0.357801829440563
2005-07-20,0.338909256281017,1.7786424118432,-0.743626427169541,1.31068707103603,-0.31077248298097,2.39657923293706,0.350108479249345,3.95222431920694,-0.193812737779808,2.38322998940221,-0.298888503900585,-0.45217810260727,0,0.569015284467067,0
2005-07-21,0.636442434423445,-3.13490406575134,-0.688006197461366,-1.31068707103603,-0.919889410663477,-0.795520376889058,0.699477514258895,1.66104234244213,-1.429906834489,1.94817438065913,-0.60414295025597,-0.930423419984994,-1.3995586769382,-2.67054627114467,-1.09230106569873
2005-07-22,1.95452957379358,-0.453378440199259,0,-3.01513297470144,0.919889410663477,-0.400146041374105,-0.699477514258895,0.545123255586422,2.26414754197162,-2.3462037158521,0.60414295025597,-1.88722726208361,-1.79127042799001,-0.582008343289742,0
2005-07-25,5.93538821439057,0.453378440199259,0.383777182768963,1.01631776075548,1.22661202314975,-0.392604932508522,1.96880223333138,1.6177638138188,0.321588135391604,2.3462037158521,2.37002706444935,-0.946909279568064,1.42704453664839,2.31277429292405,0.727679922548052
2005-07-26,2.684625446796,1.35626165390814,-0.383777182768963,1.33697274831401,-0.613223847023137,1.97470184737361,0.117997509841805,-0.816691439210926,-1.73805280806496,0.757719389463318,2.03609779192282,3.29053181744312,0.364225891341619,1.50557613269546,-0.365955495746428
2005-07-27,-0.298019127673355,0.888557743536023,0.383777182768963,-2.35329050906949,0.909520360088845,0,0.685081434827994,0.537853571431324,0.839091643507839,0,-1.15941291025905,1.38611214085369,2.79127949735658,0.733827410460952,0
2005-07-28,1.47165044567239,0.449555321515493,0,2.35329050906949,0,3.47293848473407,-0.45811223679304,-0.781945559927522,-0.256867678317096,1.14412487814128,-0.290193784000969,3.55793389513055,1.71848999774227,3.03504677129363,0.365955495746428
2005-07-29,-4.48156229138519,-0.892847277950715,0,-0.666252020635993,0.309636336005403,0,0.569459695157448,0.781945559927522,0.773007289619443,0,0,0.872384877042975,2.99777375769263,1.1190224262422,2.19512331014169
2005-08-01,0.307111632195101,0.443291956435221,1.04785544186194,0,0.294509216684702,5.16614151353116,-0.569459695157448,1.85642138351243,0.89146301504428,0.372439909098254,0.290193784000969,0.883356899456622,-0.655876933008326,0.734655128515493,1.7603631740684
2005-08-02,2.42351832494019,0.890084668307178,-0.743626427169541,1.98558538216311,-1.2155495703738,4.22853412409929,0.45811223679304,3.59863168379673,0.442768962302154,1.48497531451586,0.292877641910749,2.14313541843403,3.58021967711606,3.424218381189,0
2005-08-03,-2.73062995713529,1.31352382986973,1.40477166806301,0.653196175140858,3.00291038855294,-0.696425733403228,-0.685081434827994,-2.30866109450862,1.0678142770848,0.747600491582201,-2.05400119546286,-2.57918936353461,-2.27165163297949,-1.78632514463546,-0.699359549090373
2005-08-04,0.307111632195101,2.14706089858625,-1.70900068275541,-1.31068707103603,1.45801366679472,0,-0.236134418309941,1.79943464445245,0.623090348257005,1.46116498028741,0,0.436053945100578,0.6571052563074,0.719671489936946,-1.06100362497803
2005-08-05,0.626395774198674,1.27247309920815,1.34891798916117,-0.661842465631945,-2.6483788761108,-1.39951902403426,0.921215853137936,-2.28480319189548,-0.497876899911098,2.14392720611354,1.1798914097265,-2.19953647118056,1.93201875833067,0.358988691216044,2.44958231630075
2005-08-08,2.37442356699238,-3.86357316446642,4.48437854699915,0.661842465631945,9.66764204399635,0.706206289487765,1.58425328168343,1.0109006141525,0.869312152848778,0.358576325466853,0,1.76348252607998,3.43237344729692,0.888644889641821,2.44258268351487
2005-08-09,-0.577301016250864,-4.00438872894906,1.3378125946176,-0.661842465631945,-1.91428929303932,-2.11742192378042,-0.225193620853181,-1.2903404835908,-0.744255292530482,0,3.16265077259916,-1.31968783139902,2.1332926253927,-1.60791564533587,0.334577586592832
2005-08-10,-1.49286015176275,0.909004379880773,0.283206079971832,-0.666252020635993,0.827671515956552,-2.90043533466702,0,-1.83929877396993,0.993458183846485,0.34880293988131,-1.13598229285234,-1.73917427118693,0,-1.99728266201249,-1.36070599324261
2005-08-11,-2.74667642795809,0.89252306112817,3.29045023199863,-2.36920952903816,1.08661777708277,-0.742682120763183,-0.115608579189042,1.04690160088077,-0.620638144253682,-0.707379265348163,0,-0.895571491998659,0.599821852374482,0,-1.75516854618456
2005-08-12,-2.20483002477994,-0.445265787100801,0,3.03546154967416,5.02279789390596,-4.54032759146932,-0.225963264149831,0.52656377301652,0,1.41822257336583,0.285207664375697,-0.455669991989271,-1.20528086233298,-2.2249214188967,0.686815886651182
2005-08-16,0.932371261963549,0.445265787100801,2.46354016249208,-2.35329050906949,-2.08321663945987,6.01186980645201,-0.110342497296667,2.33932954269083,-3.15501717461677,0.336728999035873,1.13619926214694,0.909273047412107,-0.302086036239668,2.95643405820916,1.41156672499219
2005-08-17,0,-0.445265787100801,0,1.6870384884335,0,-3.71594000545281,0.223387953603948,-2.59865831502495,0.640467982624227,-0.691519031613819,0,-0.453603055422835,0.302086036239668,-0.731512639312459,0.34204013445942
2005-08-18,-0.280359458857982,-1.35626165390814,-1.52968123571209,1.32809448626794,0,-1.52768018379756,-0.902261759963752,-2.14340785665272,2.51454919199254,0,4.96058029014228,-0.923188131944963,-0.302086036239668,-2.79471049148916,-2.51997513554389
2005-08-19,0.921188525267969,0.909004379880773,1.85716334552728,-0.661842465631945,0.257368473356112,1.52768018379756,0.452148471884595,0,-0.747035230028814,0,0.803896861554154,-0.45990589405287,-0.301986447577551,-0.563822589750318,0.386560888044762
2005-08-22,0.912780041347938,-0.909004379880773,3.91417515855901,-0.666252020635993,-0.257368473356112,-0.37321572635709,0.450113288079157,0,1.3676733742825,-0.356053275439727,-1.07876614456195,0.927424034008562,1.20953149377572,1.320544648889,0.689966658898999
2005-08-23,0.315988234995279,-2.2963709934289,5.22068201120169,-0.67072072767802,0,1.50171114123951,0.784957678808151,1.87617285597033,-0.620638144253682,0,1.07876614456195,1.35124148398793,-1.51345065555653,-0.756722059138681,0
2005-08-24,0.314992893684529,0,0,1.33697274831401,0,1.85858449635088,1.00105402013675,-0.507541692762237,0.37143525293768,-0.34880293988131,0,-0.441968436575824,0.303919161780808,0,-0.347021747900689
2005-08-25,-1.54376117002775,-1.87759753383228,-0.836241806965488,10.4045058852906,1.05010539369752,-1.48238706225112,-0.444914809888708,0,0.864615329236962,-1.07099511477697,-1.61760303773093,0,-1.84579653893806,-0.940706005602809,0.347021747900689
2005-08-26,-0.319901206717876,-0.956630680205528,-0.245226957714051,1.18973532460471,-0.792736920341408,0.73970494148794,1.9812463410128,1.5793787352897,2.42309750371987,0,0,2.18114270776275,0.308634255633589,1.13328710964522,0.382429677398566
2005-08-29,0.319901206717876,0.956630680205528,0.245226957714051,-3.00440012787435,0.792736920341408,0.742682120763183,3.21814939892819,1.27969896514615,0.597049176954467,0,0.538836893168981,0.432453433199509,0.307684634699967,1.86747425893126,0.339293030700905
2005-08-30,0.313745917647124,1.40374215638417,0.300457899930251,0,-0.526762866099539,-1.48238706225112,2.70149145876433,3.27989378039177,1.77005286561238,-1.07388232148367,-0.809348060007609,0,1.2294776486045,0.551496712335497,2.13953257246864
2005-08-31,3.65051878068101,2.770226370877,7.64027327958532,-1.84505351034254,-0.265974054241869,0.73970494148794,0,-0.734162273853434,-0.822664573424969,1.07388232148367,0.543578073369155,-1.26500318061109,-0.923761131616985,3.257416404771,0.706501197868237
2005-09-01,1.18618346637662,0.451332193849385,-0.498948062480586,2.45258317258217,0,3.6431174554302,1.4267327998569,0.480902273328487,0.236121282797264,1.41979805465828,1.07512105304,3.44555814649956,3.32935990909187,5.70309681755137,-0.370417777338528
2005-09-02,-0.279281888577509,-0.451332193849385,0,-1.21877281945943,1.56704490992357,1.41121563429265,-1.1181858102415,-0.984890360725554,-1.18350957498468,-0.707379265348163,-1.34818795957052,0.439601403972301,-1.80152629365766,2.32547476067011,0.704139076086729
2005-09-05,0.577301016250864,-1.83335019231858,0.285417941553634,0,-1.04504406437873,-4.31165096895967,0.716262143334667,0.724116125655971,0.712054514052696,0.707379265348163,-0.810417415334963,-3.49640449774125,0.30017045615196,-2.49322914218859,0.327579982993642
2005-09-06,0.598236262900098,2.74235457219936,-1.067996606147,0,7.30225315906059,2.90043533466702,-0.406104893737336,0.766654449822468,0.587968509987036,1.74268837592519,-0.276045739439112,0.443794694680966,2.09406724374199,0.50445847172087,0.366622714348042
2005-09-07,1.16667186484904,-0.909004379880773,4.68116154786622,0.61124315721981,0.966136018650054,2.81073465832691,0,-0.252620214227939,1.05447727792107,-0.695116068871648,0.276045739439112,1.7557417764996,1.1749865915041,-2.89144400420871,-0.366622714348042
2005-09-08,-0.302412326955137,1.35626165390814,1.01321768128231,-0.61124315721981,1.195390608896,-1.39951902403426,0,0.497801839469458,2.29515910586997,-2.46737036171183,0,-0.436053945100578,-1.4709031617512,-0.517188160078064,-1.73573176175612
2005-09-09,2.03200024909576,2.21491172395938,6.11738155883423,-1.23381035312273,0,0,0.406104893737336,0.974758953389365,1.97117638676572,-0.35379939394895,2.42802045306589,3.85767981278131,2.35282000832484,1.37534745579648,1.73573176175612
2005-09-12,1.12889692217792,0,4.61021135501447,0,-0.951771327475015,0,0,1.45782975049551,5.68580150689018,1.06621818325907,1.58547161858609,-1.27849044924671,3.42392021142173,2.53318414416119,2.39130481861904
2005-09-13,0.830303724100423,-0.436269312116178,-1.35919535194668,0.618808024476247,0.718890089805457,1.04947888937268,0.401923666906834,-0.465798020791208,-2.34362982782983,0.358576325466853,4.86655708070582,0,-0.280112227971152,0,0
2005-09-14,-0.541931431238751,0.869484663197717,4.04502410223357,0,-0.962509371226439,-0.343272599884914,-0.401923666906834,-0.992031729704301,-3.17479064533304,1.74872460475797,0.497166574120578,0.848150893241417,0,2.47059613060396,-0.319827074109913
2005-09-15,1.11769129541375,0.875776512459492,-0.885466306329352,-1.24146913826173,0.723453107309147,0.693312734546492,1.81359318985375,1.70978585779293,4.93643624187046,2.06380869419327,-0.497166574120578,3.31375581998756,-0.56258938821685,2.56919939056721,2.6600805004505
2005-09-16,1.62634839927764,0.428737487983355,-2.7212563524885,0,0.47193750158685,0.696425733403228,0.20005007921986,0.73236232723608,-0.90371182826452,3.67250161432411,-1.76290301707407,2.02200909126211,3.05579332176507,-0.956704175204814,3.53593617664041
