2011-05-11,-1.69461183605222
2011-05-12,-0.0204697815565424
2011-05-13,-1.15563590658132
2011-05-16,0.642524821341484
2011-05-17,-0.938076213499173
2011-05-18,0.220450066585576
2011-05-19,0.124275078132063
2011-05-20,-0.124275078132063
2011-05-23,-0.490839956512534
2011-05-24,0.490839956512534
2011-05-25,1.23073723215343
2011-05-26,-0.737138783257318
2011-05-27,0.123663547899211
2011-05-30,-1.58043487304171
2011-05-31,3.30597989486177
2011-06-01,-0.263538150145814
2011-06-02,-0.386424784908668
2011-06-03,-1.56856900542883
2011-06-06,1.10646215402137
2011-06-07,0
2011-06-08,0
2011-06-09,-1.23073723215343
2011-06-10,0
2011-06-13,0.124275078132063
2011-06-14,-0.591686991169516
2011-06-15,0.420768912528713
2011-06-16,-1.19418413903181
2011-06-17,0
2011-06-20,-0.753011641115187
2011-06-21,0
2011-06-22,0.753011641115187
2011-06-24,0
2011-06-27,0
2011-06-28,0
2011-06-29,0.499745934698792
2011-06-30,0.741081204841754
2011-07-01,5.54788233457524
2011-07-04,1.59980071910959
2011-07-05,-0.461749421274638
2011-07-06,0
2011-07-07,0.461749421274638
2011-07-08,-3.39015516756813
2011-07-11,0.117202611822798
2011-07-12,-0.282017232724563
2011-07-13,0.0449763881547938
2011-07-14,-0.0449763881547938
2011-07-15,-0.433307712316378
2011-07-18,-2.17463308733219
2011-07-19,-0.984772465566364
2011-07-20,-0.889958774032307
2011-07-21,-0.350868365508239
2011-07-22,2.10238997917065
2011-07-25,0.24626763254374
2011-07-26,0.122906759979591
2011-07-27,-1.23073723215343
2011-07-28,-0.98933376586583
2011-07-29,1.48293221476195
2011-08-01,-2.99084289747396
2011-08-02,-0.255319287633915
2011-08-03,-2.05005699919845
2011-08-04,-3.69617823607231
2011-08-05,-1.07756607674352
2011-08-08,-5.30429578548173
2011-08-09,-4.09309804066904
2011-08-10,-4.58207915363986
2011-08-11,6.06496946481907
2011-08-12,4.9603909159643
2011-08-16,-0.926342288062987
2011-08-17,-1.1386453462841
2011-08-18,-5.27806685626091
2011-08-19,4.04439563819463
2011-08-22,2.65644129674496
2011-08-23,-1.42277007867868
2011-08-24,0
2011-08-25,1.42277007867868
2011-08-26,1.39698227728111
2011-08-29,2.19934787739455
2011-08-30,-0.546035462378569
2011-08-31,2.9599992002221
2011-09-01,-0.560960403787103
2011-09-02,-0.316753127527525
2011-09-05,-0.998851452336424
2011-09-06,0.807754271880023
2011-09-07,0.804072299684844
2011-09-08,6.18631258292814
2011-09-09,-1.00439770382761
2011-09-12,-3.86517628829393
2011-09-13,-0.259203233501371
2011-09-14,0
2011-09-15,1.20208928919889
2011-09-16,2.54003285863553
2011-09-19,-0.886923774077975
2011-09-20,1.52056721075127
2011-09-21,1.75001846429161
2011-09-22,-2.76204649226632
2011-09-23,-1.27893411469886
2011-09-26,3.83820933100001
2011-09-27,2.88804663523412
2011-09-28,3.78058714836236
2011-09-29,1.77106812870038
2011-09-30,-2.00260330970012
2011-10-03,-1.90167565380523
2011-10-04,-4.33265167282633
2011-10-05,4.33265167282633
2011-10-06,0.733420864823264
2011-10-07,-1.18456256791575
2011-10-10,0
2011-10-11,0.711923948814919
2011-10-12,0.943053869936605
2011-10-13,-0.707692605788779
2011-10-14,-0.710244368392976
2011-10-17,-0.237040844569769
2011-10-18,0
2011-10-19,-0.691870803607531
2011-10-20,0.691870803607531
2011-10-21,-1.91937694701432
2011-10-24,1.32304835267099
2011-10-25,0.883201257559829
2011-10-26,-0.07475704310278
2011-10-27,1.44286219863781
2011-10-28,-2.08307245293788
2011-10-31,1.37537984714911
2011-11-02,-0.947285212962745
2011-11-03,1.18456256791575
2011-11-04,-0.237277354953003
2011-11-07,-0.354491626693276
2011-11-08,1.29533891959075
2011-11-09,-1.88813250586022
2011-11-10,-0.498366942260775
2011-11-14,-0.697867668204122
2011-11-15,0
2011-11-16,2.38079717838064
2011-11-17,0
2011-11-18,-1.18456256791575
2011-11-21,-3.61178627283372
2011-11-22,1.20483385161743
2011-11-23,-1.20483385161743
2011-11-24,1.1305957487032
2011-11-25,2.36120850703738
2011-11-28,-0.597046652253752
2011-11-29,-0.0201308505964004
2011-11-30,5.39109143520515
2011-12-01,-2.99895409651034
2011-12-02,0.583092031079291
2011-12-05,-0.11977073893048
2011-12-06,-0.699483763534214
2011-12-07,-0.682090426225956
2011-12-08,1.61609243575755
2011-12-09,-0.4646848510375
2011-12-12,0.442722114392247
2011-12-13,-0.442722114392247
2011-12-14,0.4646848510375
2011-12-15,-1.87680992859258
2011-12-16,0.235916520509782
2011-12-19,0.378783642837632
2011-12-20,0.165421925260079
2011-12-21,2.25386388340247
2011-12-22,-1.15717604341739
2011-12-23,0
2011-12-27,0
2011-12-28,1.95954419844466
2011-12-29,-0.756551349103951
2011-12-30,0.457017199938337
2012-01-02,-1.00820921551605
2012-01-03,0.505375209654391
2012-01-04,-0.461749421274638
2012-01-05,-0.463891441143005
2012-01-09,0.925640862417643
2012-01-10,-1.62186089445489
2012-01-11,-1.53153698815456
2012-01-12,0.827967050210088
2012-01-13,0.958191204164827
2012-01-16,-0.67715364615033
2012-01-17,0.118095720454248
2012-01-18,0.769121510513227
2012-01-19,-0.4646848510375
2012-01-20,0.696220032037242
2012-01-23,-0.600661066113206
2012-01-24,0.369125885113464
2012-01-25,-0.442624675692205
2012-01-26,-0.370766387929633
2012-01-27,0.930444263028241
2012-01-30,-0.117053199406403
2012-01-31,-1.45008439456054
2012-02-01,0.752244856414341
2012-02-02,-0.236162471385404
2012-02-03,0.586915231678597
